id;name;lon;lat;kwds
N3990691928;Papenberger Weg;13.2101889;52.5785485;transport,busstop
N3990691929;Papenberger Weg;13.2101458;52.5786381;transport,busstop
N3990691930;Rauchstraße;13.2082713;52.5611915;transport,busstop
N3990691931;Rauchstraße;13.2084831;52.5613854;transport,busstop
N3990691932;Rauchstraße;13.2089470;52.5615861;transport,busstop
N3990691933;Rustweg;13.2117769;52.5750973;transport,busstop
N3990691934;Rustweg;13.2115188;52.5756859;transport,busstop
N3990691935;Schulzenstraße;13.1789248;52.5390508;transport,busstop
N3990691936;Schulzenstraße;13.1785682;52.5391336;transport,busstop
N3990691937;Seegefelder Weg/Klosterbuschweg;13.1583597;52.5429616;transport,busstop
N3990691938;Seegefelder Weg/Klosterbuschweg;13.1573615;52.5431938;transport,busstop
N3990691939;Seegefelder Weg/Klosterbuschweg;13.1579728;52.5432977;transport,busstop
N3990691940;Seegefelder Weg/Klosterbuschweg;13.1580715;52.5433592;transport,busstop
N3990691941;Siedlereck;13.1421025;52.5561570;transport,busstop
N3990691942;Spektebrücke;13.1615346;52.5459086;transport,busstop
N3990691943;Spektefeld;13.1628402;52.5487538;transport,busstop
N3990691944;Spekteweg;13.1835120;52.5418637;transport,busstop
N3990691945;Spekteweg;13.1833629;52.5418714;transport,busstop
N3990691946;Hackbuschstraße/Straße 603;13.1515401;52.5444979;transport,busstop
N3990691947;Viersener Straße;13.1753679;52.5399895;transport,busstop
N3990691948;Viersener Straße;13.1749547;52.5401079;transport,busstop
N3990691949;Werderstraße;13.2108639;52.5677982;transport,busstop
N3990691950;Wröhmännerpark;13.2059833;52.5419433;transport,busstop
N3990691951;Wröhmännerpark;13.2058190;52.5421035;transport,busstop
N3990691952;Zeppelinstraße/Seegefelder Straße;13.1831797;52.5383282;transport,busstop
N3990691953;Zeppelinstraße/Seegefelder Straße;13.1819465;52.5385321;transport,busstop
N3990691954;Zeppelinstraße/Seegefelder Straße;13.1825219;52.5387924;transport,busstop
N3990705179;Aalemannufer;13.2128469;52.5729008;transport,busstop
N3990879428;Askanierring;13.1936252;52.5457572;transport,busstop
N3990879429;Falkenseer Chaussee/Stadtrandstraße;13.1534224;52.5531696;transport,busstop
N3990879430;Falkenseer Chaussee/Stadtrandstraße;13.1536905;52.5537591;transport,busstop
N3990879431;Falkenseer Chaussee/Zeppelinstraße;13.1853140;52.5473467;transport,busstop
N3990879432;Falkenseer Chaussee/Zeppelinstraße;13.1831860;52.5478874;transport,busstop
N3990879433;Falkenseer Platz;13.2018025;52.5409467;transport,busstop
N3990879434;Flankenschanze;13.1987966;52.5425962;transport,busstop
N3990879435;Flankenschanze;13.1983074;52.5431014;transport,busstop
N3990879436;Glühwürmchenweg;13.1551180;52.5567185;transport,busstop
N3990879438;Griesingerstraße/Stadtrandstraße;13.1570127;52.5599154;transport,busstop
N3990879439;Hohenzollernring/Falkenseer Chaussee;13.1912277;52.5462278;transport,busstop
N3990879440;Hohenzollernring/Falkenseer Chaussee;13.1910623;52.5464047;transport,busstop
N3990879441;Im Spektefeld/Schulzentrum;13.1563527;52.5490196;transport,busstop
N3990879442;Im Spektefeld/Schulzentrum;13.1554782;52.5491127;transport,busstop
N3990879443;Mülheimer Straße;13.1725365;52.5497460;transport,busstop
N3990879444;Mülheimer Straße;13.1720118;52.5499827;transport,busstop
N3990879445;Paul-Gerhardt-Ring;13.1594199;52.5486745;transport,busstop
N3990879447;Spektefeld;13.1616709;52.5483932;transport,busstop
N3990879448;Spektefeld;13.1615995;52.5484013;transport,busstop
N3990879449;Westerwaldstraße;13.1786308;52.5486034;transport,busstop
N3990879450;Westerwaldstraße;13.1771489;52.5490206;transport,busstop
N3990879452;Zweibrücker Straße;13.1884413;52.5467550;transport,busstop
N3990879453;Zweibrücker Straße;13.1884145;52.5469028;transport,busstop
N3991803245;Villa Kulinaria;13.3039531;52.5266022;food,restaurant
N3991803246;Asia-Pizza Villa;13.3039048;52.5264357;food,restaurant
N3992172151;Pfennigmarkt;13.4963069;52.5120206;shop,convenience
N3992172152;Kosmetikstudio Singer;13.4971491;52.5117366;shop,hairdresser
N3992172153;Smartphoneklinik;13.4960869;52.5120157;shop,phone
N3992172155;Yu;13.4980396;52.5126670;food,bar
N3992172156;Uno;13.4973234;52.5117415;food,fastfood
N3992224593;Bessemerstraße;13.3667998;52.4596892;transport,busstop
N3992224594;Bessemerstraße;13.3655127;52.4597427;transport,busstop
N3992224595;Betriebshof Britz;13.4356319;52.4525179;transport,busstop
N3992224596;Betriebshof Britz;13.4353391;52.4526286;transport,busstop
N3992224597;Betriebshof Britz;13.4361851;52.4526446;transport,busstop
N3992224598;Colditzstraße;13.3927044;52.4577962;transport,busstop
N3992224599;Colditzstraße;13.3929670;52.4578585;transport,busstop
N3992224600;Egelingzeile;13.3699979;52.4634062;transport,busstop
N3992224601;Egelingzeile;13.3700273;52.4637007;transport,busstop
N3992224602;Eintrachtsiedlung;13.4307268;52.4543174;transport,busstop
N3992224603;Eresburgstraße;13.3702447;52.4667731;transport,busstop
N3992224604;Eresburgstraße;13.3702461;52.4668013;transport,busstop
N3992224605;Gradestraße/Tempelhofer Weg;13.4320869;52.4531327;transport,busstop
N3992224606;Karl-Elsasser-Straße;13.4252328;52.4577226;transport,busstop
N3992224607;Karl-Elsasser-Straße;13.4241069;52.4582408;transport,busstop
N3992224608;Komturstraße;13.4010361;52.4592478;transport,busstop
N3992224609;Komturstraße;13.4002155;52.4597379;transport,busstop
N3992224610;Rohdestraße;13.4072882;52.4600306;transport,busstop
N3992224611;Suttnerstraße;13.3638495;52.4598188;transport,busstop
N3992224612;Wenckebachstraße;13.3878057;52.4566208;transport,busstop
N3992224613;Wenckebachstraße;13.3880124;52.4566722;transport,busstop
N3992224614;Wilhelm-Borgmann-Brücke;13.4291375;52.4551955;transport,busstop
N3992224615;Wilhelm-Borgmann-Brücke;13.4282727;52.4558338;transport,busstop
N3992385254;Dänisches Bettenlager;13.4343078;52.4254158;shop,departmentstore
N3992457050;Am Rötepfuhl;13.4206729;52.4150721;transport,busstop
N3992457051;Am Rötepfuhl;13.4204738;52.4153525;transport,busstop
N3992457052;Asbestweg;13.4152611;52.4209378;transport,busstop
N3992457053;Blohmstraße/Illigstraße;13.3859570;52.3889039;transport,busstop
N3992457054;Bornhagenweg;13.4123690;52.3905152;transport,busstop
N3992457055;Cecilienstraße;13.3886348;52.3886551;transport,busstop
N3992457056;Galluner Straße;13.4034141;52.3820570;transport,busstop
N3992457457;Gerlinger Straße;13.4212082;52.4128943;transport,busstop
N3992457458;Gerlinger Straße;13.4211510;52.4132809;transport,busstop
N3992457459;Gerlinger Straße;13.4211263;52.4134382;transport,busstop
N3992457460;Grünsteinweg;13.4093399;52.4262861;transport,busstop
N3992457461;Grünsteinweg;13.4088598;52.4264605;transport,busstop
N3992457462;Hilbertstraße;13.3964898;52.3843863;transport,busstop
N3992457463;Hubertusstraße;13.3981410;52.3764607;transport,busstop
N3992457464;Illigstraße/Grenzweg;13.3862181;52.3943253;transport,busstop
N3992457465;Illigstraße/Maffeistraße;13.3858402;52.3907266;transport,busstop
N3992457466;Illigstraße/Schichauweg;13.3854109;52.3971769;transport,busstop
N3992457467;Im Domstift/Groß-Ziethener Straße;13.4124979;52.3941215;transport,busstop
N3992457468;Im Domstift/Groß-Ziethener Straße;13.4102638;52.3941699;transport,busstop
N3992457469;Im Domstift/Groß-Ziethener Straße;13.4121131;52.3943626;transport,busstop
N3992457470;Kirchhainer Damm/Horstwalder Straße;13.4127715;52.3828209;transport,busstop
N3992457471;Lichtenrader Chaussee;13.4241557;52.3950744;transport,busstop
N3992457472;Paplitzer Straße;13.4073723;52.3820433;transport,busstop
N3992457473;Pechsteinstraße;13.4244829;52.3854339;transport,busstop
N3992457474;Sangerhauser Weg;13.4058126;52.4276007;transport,busstop
N3992457475;Sangerhauser Weg;13.4053300;52.4278307;transport,busstop
N3992457476;Tietjenstraße;13.4235732;52.3904510;transport,busstop
N3992457477;Tropfsteinweg;13.4147654;52.4234746;transport,busstop
N3992457478;U Rudow;13.4953124;52.4162961;transport,busstop
N3992457479;U Rudow;13.4930268;52.4177764;transport,busstop
N3992457480;Watzmannweg;13.3999207;52.4251738;transport,busstop
N3992457481;Watzmannweg;13.4001458;52.4254255;transport,busstop
N3992457482;Wittelsbacherstraße/Augsburger Straße;13.4186008;52.3839083;transport,busstop
N3992457483;Wolziger Zeile;13.3984030;52.3821857;transport,busstop
N3992457484;Würzburger Straße;13.4246737;52.3882548;transport,busstop
N3992457485;Zeppelinstraße;13.3966761;52.3744961;transport,busstop
N3992457487;Ziethener Straße;13.3931798;52.3704296;transport,busstop
N3992457496;Kirchhainer Damm/Horstwalder Straße;13.4128961;52.3828029;transport,busstop
N3993517457;Steinecke;13.4388273;52.5406619;shop,bakery
N3993533219;Kalvinistenweg;13.4273903;52.6029338;transport,busstop
N3993533220;Kalvinistenweg;13.4261998;52.6032985;transport,busstop
N3993562057;Zazza;13.4206473;52.4919822;food,cafe
N3993664069;Berlin Bun Bakery;13.4091220;52.5242620;food,cafe
N3994910941;Galenstraße;13.1944059;52.5354348;transport,busstop
N3995037616;Dummert Werkzeughandel;13.4119689;52.5358349;shop,diy
N3995738144;S Lichtenberg;13.4978129;52.5102343;transport,station
N3996393390;S Grunewald;13.2615577;52.4883320;transport,station
N3996393391;S Grunewald;13.2614188;52.4884390;transport,station
N3996393392;S Grunewald;13.2613711;52.4884718;transport,station
N3996393393;S Grunewald;13.2612684;52.4885617;transport,station
N3996779162;Alemannenstraße/Maximiliankorso;13.2808146;52.6338072;transport,busstop
N3996779163;Alemannenstraße/Maximiliankorso;13.2812511;52.6340800;transport,busstop
N3996779164;Aroser Allee/Gotthardstraße;13.3520223;52.5676258;transport,busstop
N3996779165;Bergstraße;13.2978556;52.6248574;transport,busstop
N3996779166;Bergstraße;13.2970502;52.6256314;transport,busstop
N3996779167;Breitkopfstraße;13.3637894;52.5715709;transport,busstop
N3996779168;Breitkopfstraße;13.3643126;52.5717903;transport,busstop
N3996779169;Dominikus-Krankenhaus;13.2951819;52.6262797;transport,busstop
N3996779170;Donnersmarckplatz;13.2805092;52.6297112;transport,busstop
N3996779171;Donnersmarckplatz;13.2804366;52.6305848;transport,busstop
N3996779172;Emmentaler Straße/Reginhardstraße;13.3665946;52.5721281;transport,busstop
N3996779173;Emmentaler Straße/Reginhardstraße;13.3663564;52.5722621;transport,busstop
N3996779174;Friedhof Hermsdorf;13.2906899;52.6265302;transport,busstop
N3996779175;Hermsdorfer Damm/Bundesfernstraße;13.2824667;52.6009715;transport,busstop
N3996779176;Hermsdorfer Damm/Bundesfernstraße;13.2827131;52.6010592;transport,busstop
N3996779177;Hohenzollernstraße;13.3011573;52.6217834;transport,busstop
N3996779178;Hohenzollernstraße;13.3008290;52.6220903;transport,busstop
N3996779179;Holzhauser Straße/Schubartstraße;13.3059681;52.5815544;transport,busstop
N3996779180;Holzhauser Straße/Schubartstraße;13.3052458;52.5821452;transport,busstop
N3996779181;Holzhauser Straße/Schubartstraße;13.3050704;52.5822899;transport,busstop
N3996779182;Im Amseltal;13.2848389;52.6339414;transport,busstop
N3996779183;Im Amseltal;13.2837544;52.6340012;transport,busstop
N3996779184;Innungsstraße;13.3089296;52.5791491;transport,busstop
N3996779185;Innungsstraße;13.3087549;52.5792881;transport,busstop
N3996779186;Mickestraße;13.3730239;52.5620340;transport,busstop
N3996779187;Mickestraße;13.3733383;52.5623226;transport,busstop
N3996779188;Mittelbruchzeile;13.3728413;52.5673031;transport,busstop
N3996779189;Mittelbruchzeile;13.3728214;52.5673941;transport,busstop
N3996779190;Pankower Allee/Reginhardstraße;13.3735667;52.5640743;transport,busstop
N3996779191;Pankower Allee/Reginhardstraße;13.3730144;52.5642806;transport,busstop
N3996779192;Pankower Allee/Reginhardstraße;13.3739066;52.5643525;transport,busstop
N3996779193;Pankower Allee/Reginhardstraße;13.3734293;52.5646714;transport,busstop
N3996779194;Raschdorffstraße;13.3701992;52.5701704;transport,busstop
N3996779195;Raschdorffstraße;13.3697642;52.5704074;transport,busstop
N3996779196;Residenzstraße/Reginhardstraße;13.3702037;52.5599473;transport,busstop
N3996779197;Residenzstraße/Reginhardstraße;13.3702660;52.5599881;transport,busstop
N3996779198;U Residenzstraße;13.3615868;52.5706537;transport,busstop
N3996779199;Welfenallee;13.2842316;52.6282005;transport,busstop
N3996779200;Winterstraße/Reginharstraße;13.3723760;52.5688548;transport,busstop
N3996779210;Pankower Allee/Reginhardstraße;13.3730922;52.5642130;transport,busstop
N3996779212;Pankower Allee/Reginhardstraße;13.3739070;52.5644037;transport,busstop
N3996816136;U Ruhleben;13.2415691;52.5253819;transport,busstop
N3996884253;Alt-Blankenburg;13.4555269;52.5930057;transport,busstop
N3996884254;Alt-Blankenburg;13.4533573;52.5930582;transport,busstop
N3996884255;Alt-Buch/Wiltbergstraße;13.4983502;52.6337676;transport,busstop
N3996884256;Alt-Buch/Wiltbergstraße;13.4978768;52.6340172;transport,busstop
N3996884857;Alt-Karow;13.4823438;52.6107965;transport,busstop
N3996884858;Alt-Karow;13.4824463;52.6109553;transport,busstop
N3996884859;Alt-Karow;13.4811518;52.6120637;transport,busstop
N3996884860;Alt-Karow;13.4804511;52.6122620;transport,busstop
N3996884861;Alt-Karow/Bahnhofstraße;13.4805119;52.6095282;transport,busstop
N3996884862;Beuthener Straße;13.4757883;52.6051174;transport,busstop
N3996884863;Beuthener Straße;13.4763967;52.6055754;transport,busstop
N3996884864;Blankenburger Straße/Grumbkowstraße;13.4223271;52.5855082;transport,busstop
N3996884865;Blankenburger Straße/Grumbkowstraße;13.4223863;52.5855261;transport,busstop
N3996884866;Blankenburger Weg;13.4363119;52.5923705;transport,busstop
N3996884867;Blankenburger Weg;13.4363428;52.5928399;transport,busstop
N3996884868;Blankenburger Weg;13.4360954;52.5930709;transport,busstop
N3996884869;Bucher Chaussee/Achillesstraße;13.4883188;52.6178460;transport,busstop
N3996884870;Bucher Chaussee/Achillesstraße;13.4871595;52.6185904;transport,busstop
N3996884871;Bucher Chaussee/Achillesstraße;13.4882659;52.6186998;transport,busstop
N3996884872;Frühlingstraße;13.3805882;52.5741552;transport,busstop
N3996884873;Frühlingstraße;13.3806207;52.5742470;transport,busstop
N3996884874;Granatenstraße;13.3790671;52.5685368;transport,busstop
N3996884875;Granatenstraße;13.3790951;52.5686454;transport,busstop
N3996884876;Hermann-Hesse-Straße/Waldstraße;13.4000917;52.5810086;transport,busstop
N3996884877;Idastraße;13.4119182;52.5823758;transport,busstop
N3996884878;Idastraße;13.4122112;52.5824585;transport,busstop
N3996884879;Karower Chaussee;13.4952705;52.6255713;transport,busstop
N3996884880;Karower Chaussee;13.4954823;52.6257629;transport,busstop
N3996884881;Karower Damm/Georgenstraße;13.4614956;52.5938444;transport,busstop
N3996884882;Krugstege;13.4520072;52.5913248;transport,busstop
N3996884883;Krugstege;13.4526270;52.5913511;transport,busstop
N3996884884;Lindenberger Straße;13.4169345;52.5838690;transport,busstop
N3996884885;Lindenberger Straße;13.4179163;52.5841658;transport,busstop
N3996884886;Nerthusweg;13.4901809;52.6210291;transport,busstop
N3996884887;Nerthusweg;13.4909054;52.6217798;transport,busstop
N3996884888;Ossietzkyplatz;13.4053808;52.5815952;transport,busstop
N3996884889;Ossietzkyplatz;13.4056289;52.5816226;transport,busstop
N3996884890;Papierstraße;13.3781227;52.5649506;transport,busstop
N3996884891;Papierstraße;13.3782575;52.5654384;transport,busstop
N3996884892;Ritterlandweg/Soldiner Straße;13.3769282;52.5600102;transport,busstop
N3996884893;Ritterlandweg/Soldiner Straße;13.3769682;52.5604479;transport,busstop
N3996884894;S-Bahnhof Blankenburg;13.4423394;52.5908897;transport,busstop
N3996884895;S-Bahnhof Blankenburg;13.4418476;52.5910661;transport,busstop
N3996884897;S Schönholz;13.3799372;52.5717522;transport,busstop
N3996884899;Blankenburger Chaussee/Straße 42;13.4785428;52.6072228;transport,busstop
N3996884900;Blankenburger Chaussee/Straße 42;13.4794721;52.6079466;transport,busstop
N3996884901;Blankenburger Chaussee/Straße 45;13.4711750;52.6016797;transport,busstop
N3996884902;Blankenburger Chaussee/Straße 45;13.4718947;52.6022104;transport,busstop
N3996884903;Alt-Karow/Straße 74;13.4846064;52.6142518;transport,busstop
N3996884904;Alt-Karow/Straße 74;13.4846400;52.6143054;transport,busstop
N3996884905;Theodor-Brugsch-Straße;13.4989861;52.6300493;transport,busstop
N3996884906;Theodor-Brugsch-Straße;13.4994407;52.6309554;transport,busstop
N3996884907;Treseburger Straße;13.4668228;52.5966124;transport,busstop
N3996884908;Treseburger Straße;13.4668472;52.5966326;transport,busstop
N3996884909;Waldammerweg;13.4463600;52.5907602;transport,busstop
N3996884910;Waldammerweg;13.4471904;52.5908622;transport,busstop
N3997258763;Alt-Buch;13.5029886;52.6367146;transport,busstop
N3997258764;Alt-Buch;13.5028951;52.6368518;transport,busstop
N3997258765;Alt-Buch/Karower Straße;13.4987608;52.6351917;transport,busstop
N3997258766;Alt-Buch/Karower Straße;13.4996165;52.6354145;transport,busstop
N3997258767;Aubertstraße;13.4161785;52.6080865;transport,busstop
N3997258768;Aubertstraße;13.4159463;52.6081978;transport,busstop
N3997258769;Campus Buch;13.5021560;52.6251889;transport,busstop
N3997258770;Gewerbegebiet Pankow-Nord;13.4402398;52.6346352;transport,busstop
N3997258771;Gewerbegebiet Pankow-Nord;13.4405030;52.6349150;transport,busstop
N3997258772;Hans-Schumacher-Straße;13.4315534;52.6158357;transport,busstop
N3997258773;Hans-Schumacher-Straße;13.4314802;52.6160860;transport,busstop
N3997258774;Kleingartenanlage Lindenhof;13.4322486;52.6253412;transport,busstop
N3997258775;Kleingartenanlage Lindenhof;13.4323488;52.6254645;transport,busstop
N3997258776;Klinikum Buch/Südeingang;13.5064339;52.6283987;transport,busstop
N3997258777;Klinikum Buch/Südeingang;13.5067033;52.6287205;transport,busstop
N3997258778;Lindenberger Weg;13.5047007;52.6300393;transport,busstop
N3997258779;Lindenberger Weg;13.5040391;52.6304639;transport,busstop
N3997258780;Lindenberger Weg/Stadtgrenze;13.5077067;52.6268206;transport,busstop
N3997258781;Lindenberger Weg/Stadtgrenze;13.5072351;52.6277190;transport,busstop
N3997258782;Pölnitzweg;13.4904125;52.6453107;transport,busstop
N3997258783;Pölnitzweg/Hobrechtsfelder Chaussee;13.4855466;52.6484125;transport,busstop
N3997258784;Röbellweg;13.4957052;52.6408201;transport,busstop
N3997258785;Röbellweg;13.4960164;52.6410358;transport,busstop
N3997258786;Röbellweg;13.4961743;52.6416289;transport,busstop
N3997258788;Schönerlinder Chaussee;13.4523628;52.6466404;transport,busstop
N3997258789;Schönerlinder Chaussee;13.4521207;52.6466666;transport,busstop
N3997258790;Schönerlinder Straße;13.4379569;52.6321023;transport,busstop
N3997258791;Schönerlinder Straße;13.4383183;52.6325199;transport,busstop
N3997258792;Schönerlinder Straße/Lindenhof;13.4438033;52.6385053;transport,busstop
N3997258793;Schönerlinder Straße/Lindenhof;13.4438438;52.6385494;transport,busstop
N3997258794;Triftstraße;13.4311809;52.6121658;transport,busstop
